"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 06, 2018","75,538","74,600","75,665","74,310","53.43K","0.87%"
"Jul 05, 2018","74,883","75,790","75,810","74,070","72.30K","-0.26%"
"Jul 04, 2018","75,075","74,105","75,375","73,795","39.53K","1.21%"
"Jul 03, 2018","74,174","73,825","75,015","73,650","73.90K","1.20%"
"Jul 02, 2018","73,294","72,400","73,610","72,170","47.57K","0.18%"
"Jun 29, 2018","73,162","72,880","73,475","72,530","76.49K","1.29%"
"Jun 28, 2018","72,230","70,810","72,640","70,670","79.93K","1.85%"
"Jun 27, 2018","70,916","72,020","72,520","70,510","85.69K","-1.34%"
"Jun 26, 2018","71,877","71,700","72,170","70,625","93.97K","0.44%"
"Jun 25, 2018","71,564","70,870","72,145","70,230","71.96K","0.57%"
"Jun 22, 2018","71,159","70,700","71,635","70,400","57.79K","0.80%"
"Jun 21, 2018","70,594","72,400","72,700","70,300","74.52K","-2.88%"
"Jun 20, 2018","72,684","72,235","73,185","71,665","92.25K","0.93%"
"Jun 19, 2018","72,014","69,280","72,790","69,280","102.34K","2.09%"
"Jun 18, 2018","70,539","70,695","70,970","69,925","51.99K","-0.94%"
"Jun 15, 2018","71,205","71,695","72,075","70,150","104.97K","-1.25%"
"Jun 14, 2018","72,107","73,250","73,440","71,770","99.03K","0.57%"
"Jun 13, 2018","71,695","72,800","73,220","71,180","12.23K","-1.50%"
"Jun 12, 2018","72,790","72,085","73,340","71,620","89.09K","0.66%"
"Jun 11, 2018","72,314","72,950","73,725","71,830","103.68K","-0.72%"
"Jun 08, 2018","72,838","73,930","74,105","71,560","156.23K","-1.38%"
"Jun 07, 2018","73,857","75,800","76,125","71,070","215.83K","-2.87%"
"Jun 06, 2018","76,038","76,850","77,055","75,360","129.27K","-0.76%"
"Jun 05, 2018","76,617","78,455","78,955","76,405","111.79K","-2.55%"
"Jun 04, 2018","78,622","78,300","78,760","77,930","73.60K","1.69%"
"Jun 01, 2018","77,313","77,605","78,295","75,435","126.91K","0.12%"
"May 31, 2018","77,222","77,222","77,222","77,222","-","0.47%"
"May 30, 2018","76,857","76,450","77,285","75,575","122.01K","1.02%"
"May 29, 2018","76,078","74,800","77,375","74,800","149.68K","0.78%"
"May 28, 2018","75,489","78,350","78,660","75,130","134.62K","-4.54%"
"May 25, 2018","79,077","80,320","80,890","78,750","104.84K","-1.62%"
"May 24, 2018","80,376","79,555","80,545","79,100","135.90K","-0.88%"
"May 23, 2018","81,090","82,000","82,390","80,985","105.47K","-2.35%"
"May 22, 2018","83,042","82,505","83,755","81,770","131.16K","0.99%"
"May 21, 2018","82,231","83,720","84,200","81,835","102.43K","-1.37%"
"May 18, 2018","83,374","84,190","84,200","81,635","148.89K","-0.72%"
"May 17, 2018","83,980","86,350","86,440","83,560","140.18K","-3.33%"
"May 16, 2018","86,873","85,590","87,080","85,220","84.49K","1.51%"
"May 15, 2018","85,584","85,410","85,915","84,105","109.26K","-0.00%"
"May 14, 2018","85,585","85,920","86,465","85,005","92.29K","0.00%"
"May 11, 2018","85,585","86,415","86,830","85,505","81.50K","-0.84%"
"May 10, 2018","86,312","84,865","86,680","84,680","96.17K","1.84%"
"May 09, 2018","84,755","84,050","84,955","83,210","100.80K","1.51%"
"May 08, 2018","83,492","83,055","83,895","82,580","118.21K","0.43%"
"May 07, 2018","83,131","83,705","84,145","82,950","64.49K","-0.72%"
"May 04, 2018","83,735","83,800","84,200","83,100","80.92K","-0.05%"
"May 03, 2018","83,776","85,050","85,080","83,610","102.39K","-1.51%"
"May 02, 2018","85,062","86,165","86,315","84,870","92.28K","-1.73%"
"Apr 30, 2018","86,560","87,000","87,350","86,260","53.33K","-0.55%"
"Apr 27, 2018","87,041","87,170","87,775","86,820","65.46K","-0.08%"
"Apr 26, 2018","87,114","86,200","87,370","85,815","71.93K","1.64%"
"Apr 25, 2018","85,706","85,800","85,985","84,900","88.63K","-0.43%"
"Apr 24, 2018","86,074","86,850","87,290","85,690","99.59K","-0.18%"
"Apr 23, 2018","86,233","86,295","86,445","85,315","76.65K","-0.04%"
"Apr 20, 2018","86,265","86,350","86,595","85,625","61.69K","-0.26%"
"Apr 19, 2018","86,486","86,525","86,730","85,850","88.03K","0.57%"
"Apr 18, 2018","86,000","84,400","86,065","84,315","14.94K","2.27%"
"Apr 17, 2018","84,094","83,000","84,220","82,660","80.10K","1.48%"
"Apr 16, 2018","82,867","84,175","84,665","82,635","92.21K","-1.70%"
"Apr 13, 2018","84,299","85,545","85,710","84,070","86.72K","-1.41%"
"Apr 12, 2018","85,505","85,855","85,870","85,065","51.84K","0.23%"
"Apr 11, 2018","85,312","84,365","85,650","84,165","71.44K","0.74%"
"Apr 10, 2018","84,689","83,950","84,800","83,450","86.25K","1.59%"
"Apr 09, 2018","83,363","85,450","85,475","83,215","89.71K","-1.83%"
"Apr 06, 2018","84,921","84,980","85,350","83,950","107.51K","-0.59%"
"Apr 05, 2018","85,429","86,380","86,620","85,170","87.92K","1.07%"
"Apr 04, 2018","84,524","83,550","85,000","82,950","101.98K","-0.35%"
"Apr 03, 2018","84,819","85,315","85,690","84,395","83.22K","-0.11%"
"Apr 02, 2018","84,914","85,525","85,960","84,335","88.69K","-0.87%"
"Mar 29, 2018","85,655","84,570","86,040","84,320","83.34K","1.78%"
"Mar 28, 2018","84,153","83,725","84,325","83,130","91.27K","0.15%"
"Mar 27, 2018","84,029","85,985","86,100","83,790","95.01K","-1.67%"
"Mar 26, 2018","85,455","85,700","85,935","84,610","77.85K","0.87%"
"Mar 23, 2018","84,719","84,290","85,905","84,200","125.48K","-0.26%"
"Mar 22, 2018","84,939","85,355","85,945","84,515","133.18K","-0.56%"
"Mar 21, 2018","85,421","84,475","85,635","84,390","81.73K","0.96%"
"Mar 20, 2018","84,606","84,790","84,920","84,125","68.77K","0.29%"
"Mar 19, 2018","84,359","84,585","85,090","84,065","84.47K","-1.06%"
"Mar 16, 2018","85,259","85,445","86,020","84,970","64.51K","-0.22%"
"Mar 15, 2018","85,445","86,510","86,525","85,165","75.47K","-1.36%"
"Mar 14, 2018","86,620","87,425","87,585","86,195","79.34K","-0.46%"
"Mar 13, 2018","87,020","87,615","87,975","86,600","83.51K","-0.53%"
"Mar 12, 2018","87,484","87,295","87,695","87,100","57.52K","0.55%"
"Mar 09, 2018","87,002","85,405","87,055","85,360","86.60K","1.66%"
"Mar 08, 2018","85,583","86,250","86,435","85,025","79.42K","-0.61%"
"Mar 07, 2018","86,109","85,675","86,300","84,990","83.43K","-0.24%"
"Mar 06, 2018","86,313","87,300","87,665","86,105","81.67K","-0.38%"
"Mar 05, 2018","86,639","86,300","86,910","85,685","68.00K","0.14%"
"Mar 02, 2018","86,516","85,635","86,605","84,565","89.77K","0.40%"
"Mar 01, 2018","86,171","85,735","87,050","85,290","121.62K","0.04%"
"Feb 28, 2018","86,137","87,550","87,955","86,000","119.81K","-1.74%"
"Feb 27, 2018","87,661","88,190","88,660","87,380","67.39K","-0.89%"
"Feb 26, 2018","88,451","88,600","89,160","88,045","79.15K","0.46%"
"Feb 23, 2018","88,048","87,995","88,160","86,860","77.29K","0.64%"
"Feb 22, 2018","87,486","87,015","88,035","86,765","88.21K","0.67%"
"Feb 21, 2018","86,902","86,605","88,280","86,505","96.46K","0.37%"
"Feb 20, 2018","86,584","85,145","87,195","85,040","97.53K","1.13%"
"Feb 19, 2018","85,614","85,780","85,875","85,395","30.19K","0.30%"
"Feb 16, 2018","85,355","85,420","85,505","84,650","65.56K","0.33%"
"Feb 15, 2018","85,073","85,230","85,640","84,825","77.98K","2.16%"
"Feb 14, 2018","83,273","82,800","83,290","82,390","8.14K","2.79%"
"Feb 09, 2018","81,015","81,480","82,005","79,655","128.12K","-0.66%"
"Feb 08, 2018","81,557","82,500","83,590","81,100","120.23K","-1.47%"
"Feb 07, 2018","82,772","83,920","84,530","82,545","106.78K","-1.85%"
"Feb 06, 2018","84,330","81,450","84,465","80,535","182.19K","2.62%"
"Feb 05, 2018","82,178","83,580","84,455","81,550","105.70K","-2.39%"
"Feb 02, 2018","84,187","84,545","84,865","83,915","93.76K","-1.66%"
"Feb 01, 2018","85,608","85,450","86,250","84,840","82.55K","0.51%"
"Jan 31, 2018","85,172","84,995","86,400","84,910","77.95K","0.49%"
"Jan 30, 2018","84,756","84,295","84,830","84,005","77.14K","-0.16%"
"Jan 29, 2018","84,895","85,510","85,620","84,530","65.79K","-1.02%"
"Jan 26, 2018","85,769","84,560","85,900","84,120","103.68K","2.06%"
"Jan 25, 2018","84,040","84,040","84,040","84,040","-","0.08%"
"Jan 24, 2018","83,975","81,020","84,170","81,020","144.98K","3.76%"
"Jan 23, 2018","80,930","81,890","81,970","80,750","86.42K","-1.19%"
"Jan 22, 2018","81,908","81,400","81,985","81,165","49.94K","0.38%"
"Jan 19, 2018","81,597","81,400","81,790","81,140","52.49K","0.47%"
"Jan 18, 2018","81,218","81,370","81,715","80,785","71.19K","-0.45%"
"Jan 17, 2018","81,586","80,115","81,640","80,045","76.97K","1.78%"
"Jan 16, 2018","80,161","80,470","80,645","79,985","73.28K","-0.04%"
"Jan 15, 2018","80,191","79,885","80,285","79,690","42.42K","0.60%"
"Jan 12, 2018","79,714","79,400","79,900","79,210","62.56K","-0.10%"
"Jan 11, 2018","79,790","78,605","79,845","78,540","53.63K","1.46%"
"Jan 10, 2018","78,638","78,850","79,025","78,510","57.03K","-0.76%"
"Jan 09, 2018","79,242","79,750","79,925","79,100","67.50K","-0.74%"
"Jan 08, 2018","79,829","79,730","79,915","79,055","57.27K","0.44%"
"Jan 05, 2018","79,481","79,500","79,635","78,690","60.78K","0.36%"
"Jan 04, 2018","79,198","78,700","79,700","78,535","85.59K","0.94%"
"Jan 03, 2018","78,457","78,385","78,975","78,055","57.38K","0.18%"
"Jan 02, 2018","78,313","77,195","78,420","76,985","54.46K","1.91%"
"Dec 28, 2017","76,843","76,925","76,970","76,730","26.03K","0.24%"
"Dec 27, 2017","76,660","76,590","76,920","76,450","48.88K","0.28%"
"Dec 26, 2017","76,447","75,780","76,500","75,560","36.12K","0.80%"
"Dec 22, 2017","75,844","75,665","75,980","75,135","61.57K","0.03%"
"Dec 21, 2017","75,819","74,220","75,900","73,775","70.25K","2.39%"
"Dec 20, 2017","74,051","73,250","74,175","73,240","39.07K","0.97%"
"Dec 19, 2017","73,339","73,800","73,800","72,905","41.30K","-0.64%"
"Dec 18, 2017","73,811","73,565","74,255","73,500","47.40K","0.85%"
"Dec 15, 2017","73,186","72,900","73,820","72,665","84.57K","0.26%"
"Dec 14, 2017","72,993","73,200","73,465","72,610","68.99K","-0.57%"
"Dec 13, 2017","73,412","74,515","75,005","73,320","34.61K","-0.70%"
"Dec 12, 2017","73,926","72,880","74,395","71,770","94.77K","1.44%"
"Dec 11, 2017","72,879","72,950","73,440","72,465","53.47K","0.14%"
"Dec 08, 2017","72,780","73,210","73,470","72,600","59.23K","0.39%"
"Dec 07, 2017","72,495","73,005","73,055","71,335","135.16K","-1.28%"
"Dec 06, 2017","73,432","72,200","73,565","71,940","111.11K","1.22%"
"Dec 05, 2017","72,544","72,865","74,300","72,340","112.91K","-0.87%"
"Dec 04, 2017","73,184","72,835","73,895","72,480","78.96K","1.06%"
"Dec 01, 2017","72,418","71,680","72,620","71,275","93.52K","0.54%"
"Nov 30, 2017","72,027","73,055","73,150","71,440","133.86K","-1.19%"
"Nov 29, 2017","72,892","74,315","74,695","72,785","103.35K","-2.25%"
"Nov 28, 2017","74,570","74,650","75,200","74,280","73.86K","0.38%"
"Nov 27, 2017","74,286","74,210","74,445","73,340","66.30K","-0.07%"
"Nov 24, 2017","74,335","74,895","74,960","74,215","33.30K","-0.52%"
"Nov 23, 2017","74,720","74,800","74,895","74,060","39.64K","-0.14%"
"Nov 22, 2017","74,826","74,970","75,375","74,525","67.77K","0.05%"
"Nov 21, 2017","74,787","74,325","75,430","74,235","76.65K","1.46%"
"Nov 17, 2017","73,713","72,795","73,985","72,670","68.49K","0.98%"
"Nov 16, 2017","73,000","71,585","73,265","71,370","104.06K","2.34%"
"Nov 15, 2017","71,328","71,328","71,328","71,328","-","0.27%"
"Nov 14, 2017","71,139","73,095","73,270","71,000","100.98K","-2.59%"
"Nov 13, 2017","73,034","72,540","73,235","72,110","87.95K","0.63%"
"Nov 10, 2017","72,574","73,200","73,490","72,300","86.96K","-1.02%"
"Nov 09, 2017","73,324","74,695","74,790","73,175","108.72K","-2.13%"
"Nov 08, 2017","74,918","73,245","75,015","73,055","122.33K","2.72%"
"Nov 07, 2017","72,935","74,700","74,725","72,810","132.30K","-2.57%"
"Nov 06, 2017","74,861","74,800","74,950","74,275","70.93K","0.54%"
"Nov 03, 2017","74,456","74,550","74,795","73,555","103.75K","0.26%"
"Nov 02, 2017","74,262","74,262","74,262","74,262","-","-0.13%"
"Nov 01, 2017","74,362","75,350","75,815","74,235","99.04K","-0.67%"
"Oct 31, 2017","74,864","75,500","75,695","74,655","96.04K","-0.58%"
"Oct 30, 2017","75,302","76,310","76,385","74,795","110.88K","-1.74%"
"Oct 27, 2017","76,634","76,835","77,305","76,175","96.77K","0.19%"
"Oct 26, 2017","76,485","77,565","77,755","76,410","105.88K","-1.16%"
"Oct 25, 2017","77,383","77,210","77,600","76,010","108.45K","0.48%"
"Oct 24, 2017","77,017","76,250","77,155","76,120","95.19K","1.27%"
"Oct 23, 2017","76,053","77,300","77,300","75,965","89.31K","-1.38%"
"Oct 20, 2017","77,114","77,375","77,750","77,000","59.80K","0.18%"
"Oct 19, 2017","76,975","77,000","77,095","76,070","100.90K","0.51%"
"Oct 18, 2017","76,581","76,480","76,700","76,000","11.18K","0.55%"
"Oct 17, 2017","76,165","76,735","76,930","76,045","59.27K","-0.99%"
"Oct 16, 2017","76,927","77,300","77,430","76,575","56.62K","-0.28%"
"Oct 13, 2017","77,140","77,000","77,555","76,815","64.80K","0.48%"
"Oct 12, 2017","76,772","76,772","76,772","76,772","-","-0.07%"
"Oct 11, 2017","76,827","76,850","77,140","76,430","65.32K","-0.20%"
"Oct 10, 2017","76,981","76,390","77,170","76,200","98.56K","1.55%"
"Oct 09, 2017","75,807","76,510","76,550","75,290","66.63K","-0.53%"
"Oct 06, 2017","76,214","76,640","76,970","75,715","93.07K","-0.77%"
"Oct 05, 2017","76,808","76,995","78,270","76,525","135.94K","-0.06%"
"Oct 04, 2017","76,851","76,915","77,320","76,640","94.37K","-0.20%"
"Oct 03, 2017","77,007","74,900","77,160","74,665","145.64K","3.27%"
"Oct 02, 2017","74,566","74,805","74,835","74,050","67.08K","-0.07%"
"Sep 29, 2017","74,619","73,915","74,810","73,875","91.98K","1.08%"
"Sep 28, 2017","73,822","73,980","74,315","73,540","75.08K","-0.33%"
"Sep 27, 2017","74,069","74,600","75,030","73,410","117.95K","-0.86%"
"Sep 26, 2017","74,714","74,850","75,335","74,500","74.62K","-0.09%"
"Sep 25, 2017","74,778","75,535","75,780","74,640","76.23K","-1.21%"
"Sep 22, 2017","75,694","75,845","76,140","75,390","86.50K","-0.39%"
"Sep 21, 2017","75,987","76,295","76,790","75,655","99.70K","-0.60%"
"Sep 20, 2017","76,447","76,595","76,870","75,450","110.33K","0.02%"
"Sep 19, 2017","76,430","76,450","76,760","75,725","92.74K","-0.06%"
"Sep 18, 2017","76,474","76,340","76,915","76,055","77.21K","0.28%"
"Sep 15, 2017","76,262","75,000","76,385","74,870","81.27K","1.37%"
"Sep 14, 2017","75,230","75,190","75,495","74,905","78.40K","-0.16%"
"Sep 13, 2017","75,351","74,875","75,725","74,725","97.26K","0.32%"
"Sep 12, 2017","75,108","74,900","75,925","74,580","109.71K","0.22%"
"Sep 11, 2017","74,942","74,150","75,265","74,145","81.30K","1.70%"
"Sep 08, 2017","73,692","74,350","74,520","73,550","55.97K","-0.91%"
"Sep 07, 2017","74,372","74,372","74,372","74,372","-","0.48%"
"Sep 06, 2017","74,015","73,150","74,400","73,035","99.08K","1.77%"
"Sep 05, 2017","72,726","73,700","73,865","72,450","110.29K","-0.06%"
"Sep 04, 2017","72,773","72,305","72,905","72,280","26.71K","0.25%"
"Sep 01, 2017","72,588","71,600","72,930","71,600","82.80K","1.58%"
"Aug 31, 2017","71,458","71,800","71,960","71,115","67.34K","-0.15%"
"Aug 30, 2017","71,565","72,205","72,245","71,425","58.47K","-0.72%"
"Aug 29, 2017","72,084","71,330","72,250","71,225","53.68K","0.42%"
"Aug 28, 2017","71,785","71,830","72,180","71,645","42.12K","-0.06%"
"Aug 25, 2017","71,829","72,275","72,275","71,595","66.48K","-0.17%"
"Aug 24, 2017","71,953","71,165","72,190","71,165","78.33K","0.91%"
"Aug 23, 2017","71,301","71,055","71,430","70,760","70.30K","0.60%"
"Aug 22, 2017","70,878","70,500","71,470","70,315","111.08K","2.01%"
"Aug 21, 2017","69,479","69,780","70,075","69,315","53.25K","-0.13%"
"Aug 18, 2017","69,568","68,915","69,695","68,790","83.21K","1.03%"
"Aug 17, 2017","68,860","69,280","69,430","68,705","83.85K","0.10%"
"Aug 16, 2017","68,794","68,950","68,985","68,300","24.65K","0.56%"
"Aug 15, 2017","68,414","68,400","68,915","68,320","96.86K","0.17%"
"Aug 14, 2017","68,295","67,395","68,725","67,220","109.58K","1.32%"
"Aug 11, 2017","67,406","66,740","67,735","66,365","96.99K","0.54%"
"Aug 10, 2017","67,041","67,495","67,645","66,710","93.13K","-1.11%"
"Aug 09, 2017","67,791","67,585","67,920","67,350","80.25K","-0.33%"
"Aug 08, 2017","68,015","67,945","68,645","67,805","92.36K","-0.15%"
"Aug 07, 2017","68,119","67,010","68,240","66,995","98.72K","1.54%"
"Aug 04, 2017","67,085","66,925","67,295","66,660","59.85K","0.21%"
"Aug 03, 2017","66,945","67,300","67,425","66,815","82.16K","-0.66%"
"Aug 02, 2017","67,387","66,650","67,545","66,500","92.28K","0.94%"
"Aug 01, 2017","66,758","66,305","66,870","66,185","80.15K","0.83%"
"Jul 31, 2017","66,210","66,200","66,285","65,900","53.40K","0.69%"
"Jul 28, 2017","65,755","65,280","65,870","65,195","52.51K","0.31%"
"Jul 27, 2017","65,553","65,545","65,955","65,380","69.18K","0.36%"
"Jul 26, 2017","65,320","66,005","66,225","65,170","68.60K","-1.05%"
"Jul 25, 2017","66,010","65,995","66,070","65,660","58.46K","0.78%"
"Jul 24, 2017","65,499","65,160","65,560","65,035","40.63K","0.64%"
"Jul 21, 2017","65,085","65,250","65,575","65,010","43.73K","-0.42%"
"Jul 20, 2017","65,360","65,620","65,960","65,285","44.90K","-0.39%"
"Jul 19, 2017","65,618","65,845","66,040","65,275","48.85K","-0.22%"
"Jul 18, 2017","65,760","65,545","65,880","65,375","44.49K","0.10%"
"Jul 17, 2017","65,693","66,105","66,175","65,600","40.35K","-0.36%"
"Jul 14, 2017","65,933","65,705","66,180","65,660","61.62K","0.24%"
"Jul 13, 2017","65,774","65,250","65,855","65,230","54.49K","0.51%"
"Jul 12, 2017","65,443","64,525","65,550","64,395","105.90K","1.60%"
"Jul 11, 2017","64,411","63,605","64,500","63,460","72.56K","1.27%"
"Jul 10, 2017","63,602","63,050","63,760","63,000","59.25K","1.17%"
"Jul 07, 2017","62,864","63,075","63,605","62,620","68.53K","-0.29%"
"Jul 06, 2017","63,044","63,500","63,740","62,925","56.28K","-1.11%"
"Jul 05, 2017","63,752","63,905","64,115","63,335","50.24K","-0.16%"
"Jul 04, 2017","63,857","63,785","64,000","63,665","18.17K","-0.06%"
"Jul 03, 2017","63,893","63,750","64,075","63,585","35.93K","0.45%"
"Jun 30, 2017","63,608","63,345","63,760","62,980","57.05K","0.95%"
"Jun 29, 2017","63,008","63,200","63,320","62,370","72.90K","0.42%"
"Jun 28, 2017","62,743","62,570","62,835","62,130","53.55K","0.57%"
"Jun 27, 2017","62,387","63,005","63,185","62,280","70.77K","-0.97%"
"Jun 26, 2017","62,999","62,140","63,390","62,140","66.43K","1.74%"
"Jun 23, 2017","61,922","62,005","62,225","61,760","46.63K","-0.27%"
"Jun 22, 2017","62,090","61,715","62,195","61,580","73.48K","0.83%"
"Jun 21, 2017","61,576","61,590","62,075","61,360","66.79K","0.10%"
"Jun 20, 2017","61,513","62,835","62,835","61,350","81.81K","-2.24%"
"Jun 19, 2017","62,924","62,750","63,185","62,505","43.93K","0.69%"
"Jun 16, 2017","62,495","62,690","62,720","62,145","49.16K","0.79%"
"Jun 14, 2017","62,004","61,845","62,480","61,845","40.84K","0.27%"
"Jun 13, 2017","61,839","61,950","62,095","61,470","66.40K","0.24%"
"Jun 12, 2017","61,692","62,110","62,465","61,295","85.52K","-0.88%"
"Jun 09, 2017","62,241","63,050","63,170","62,120","67.54K","-0.90%"
"Jun 08, 2017","62,804","63,355","63,495","62,415","77.08K","-0.74%"
"Jun 07, 2017","63,271","63,185","63,805","63,030","73.83K","0.22%"
"Jun 06, 2017","63,132","62,200","63,460","62,200","66.30K","0.90%"
"Jun 05, 2017","62,570","62,510","62,960","62,055","54.90K","-0.06%"
"Jun 02, 2017","62,607","62,685","63,030","62,265","61.62K","0.24%"
"Jun 01, 2017","62,454","62,785","63,460","62,285","66.16K","-0.74%"
"May 31, 2017","62,921","64,005","64,175","62,770","82.25K","-2.04%"
"May 30, 2017","64,229","64,040","64,365","63,710","58.02K","0.40%"
"May 29, 2017","63,975","64,250","64,280","63,750","35.82K","-0.45%"
"May 26, 2017","64,267","63,390","64,475","63,250","98.11K","1.21%"
"May 25, 2017","63,501","63,610","64,285","63,005","82.72K","-0.07%"
"May 24, 2017","63,546","62,885","64,375","62,725","96.34K","0.85%"
"May 23, 2017","63,010","62,010","63,195","61,510","83.23K","1.82%"
"May 22, 2017","61,881","62,545","62,765","61,045","109.63K","-1.91%"
"May 19, 2017","63,083","63,240","63,950","62,000","146.92K","2.67%"
"May 18, 2017","61,445","61,180","63,550","57,780","267.94K","-9.60%"
"May 17, 2017","67,973","69,000","69,015","67,635","98.21K","-1.90%"
"May 16, 2017","69,290","69,290","69,425","68,665","67.02K","0.37%"
"May 15, 2017","69,038","68,980","69,205","68,635","59.37K","0.38%"
"May 12, 2017","68,777","68,180","69,070","68,170","74.96K","0.90%"
"May 11, 2017","68,164","68,000","68,365","67,750","62.75K","0.20%"
"May 10, 2017","68,030","67,295","68,200","67,170","68.09K","1.60%"
"May 09, 2017","66,957","66,510","67,230","66,400","65.86K","1.22%"
"May 08, 2017","66,150","66,240","66,800","65,930","52.12K","-0.47%"
"May 05, 2017","66,465","65,355","66,510","65,115","62.38K","1.49%"
"May 04, 2017","65,492","66,795","66,795","65,370","99.46K","-1.91%"
"May 03, 2017","66,770","67,450","67,545","66,660","65.94K","-1.16%"
"May 02, 2017","67,555","66,500","67,740","66,320","79.41K","2.15%"
"Apr 28, 2017","66,130","65,750","66,265","65,315","61.57K","1.11%"
"Apr 27, 2017","65,402","65,980","66,165","65,040","60.26K","-0.46%"
"Apr 26, 2017","65,705","65,785","66,315","65,475","67.09K","-0.37%"
"Apr 25, 2017","65,950","65,500","66,035","64,715","77.79K","1.02%"
"Apr 24, 2017","65,286","65,500","65,695","65,135","52.61K","1.09%"
"Apr 21, 2017","64,580","64,580","64,580","64,580","-","0.11%"
"Apr 20, 2017","64,509","64,675","65,080","64,245","73.83K","0.43%"
"Apr 19, 2017","64,234","65,205","65,510","64,110","77.60K","-1.28%"
