"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 20, 2016","400.85","401.29","402.31","400.20","-","0.00%"
"Oct 19, 2016","400.84","399.35","401.39","399.21","-","0.53%"
"Oct 18, 2016","398.73","392.71","399.61","392.66","-","1.55%"
"Oct 17, 2016","392.66","392.93","393.10","391.11","-","-0.26%"
"Oct 14, 2016","393.68","391.94","394.84","391.65","-","0.72%"
"Oct 13, 2016","390.88","395.95","396.01","389.80","-","-1.34%"
"Oct 12, 2016","396.18","396.92","397.27","395.33","-","-0.31%"
"Oct 11, 2016","397.41","402.69","403.54","396.57","-","-1.43%"
"Oct 10, 2016","403.16","401.42","403.50","401.22","-","0.43%"
"Oct 07, 2016","401.45","402.41","402.80","400.42","-","-0.24%"
"Oct 06, 2016","402.43","401.89","403.67","401.37","-","0.20%"
"Oct 05, 2016","401.64","400.01","402.00","399.53","-","-0.03%"
"Oct 04, 2016","401.75","400.36","402.04","399.85","-","0.44%"
"Oct 03, 2016","399.99","396.59","400.33","396.59","-","0.92%"
"Sep 30, 2016","396.35","399.75","399.75","395.51","-","-1.09%"
"Sep 29, 2016","400.70","401.34","403.59","399.33","-","0.14%"
"Sep 28, 2016","400.15","400.14","401.36","399.14","-","0.13%"
"Sep 27, 2016","399.64","396.86","400.54","395.93","-","0.63%"
"Sep 26, 2016","397.14","401.82","401.98","396.65","-","-1.31%"
"Sep 23, 2016","402.41","403.77","403.92","401.62","-","-0.36%"
"Sep 22, 2016","403.88","399.57","404.99","399.57","-","1.69%"
"Sep 21, 2016","397.18","394.18","399.73","393.72","-","0.77%"
"Sep 20, 2016","394.14","393.52","394.55","393.13","-","0.13%"
"Sep 19, 2016","393.64","388.36","394.53","388.36","-","1.39%"
"Sep 16, 2016","388.25","389.92","390.63","387.78","-","-0.40%"
"Sep 15, 2016","389.80","387.65","389.92","387.05","-","0.44%"
"Sep 14, 2016","388.08","387.20","388.79","386.73","-","-0.08%"
"Sep 13, 2016","388.40","391.43","393.22","386.66","-","-0.38%"
"Sep 12, 2016","389.88","395.97","395.97","387.54","-","-2.19%"
"Sep 09, 2016","398.59","404.77","404.77","397.27","-","-1.93%"
"Sep 08, 2016","406.43","405.94","407.22","404.90","-","0.15%"
"Sep 07, 2016","405.83","406.47","407.52","405.60","-","0.29%"
"Sep 06, 2016","404.64","398.84","406.32","398.76","-","1.52%"
"Sep 05, 2016","398.57","394.42","399.45","394.42","-","1.11%"
"Sep 02, 2016","394.18","390.86","395.16","390.77","-","0.99%"
"Sep 01, 2016","390.30","391.06","391.24","389.40","-","-0.26%"
"Aug 31, 2016","391.31","393.67","393.76","390.68","-","-0.57%"
"Aug 30, 2016","393.56","393.14","394.88","392.95","-","0.33%"
"Aug 29, 2016","392.26","392.23","392.98","391.03","-","-0.60%"
"Aug 26, 2016","394.63","393.33","396.21","391.76","-","0.37%"
"Aug 25, 2016","393.16","392.47","393.98","392.23","-","0.15%"
"Aug 24, 2016","392.57","394.72","394.74","392.16","-","-1.06%"
"Aug 23, 2016","396.78","395.98","397.51","394.56","-","0.26%"
"Aug 22, 2016","395.76","398.30","398.32","395.42","-","-0.67%"
"Aug 19, 2016","398.43","400.64","401.50","397.44","-","-0.66%"
"Aug 18, 2016","401.09","398.50","401.66","398.43","-","0.76%"
"Aug 17, 2016","398.08","400.10","400.27","396.38","-","-0.65%"
"Aug 16, 2016","400.67","400.76","402.35","400.08","-","-0.03%"
"Aug 15, 2016","400.79","397.61","401.37","397.40","-","0.67%"
"Aug 12, 2016","398.13","396.88","398.67","396.83","-","0.28%"
"Aug 11, 2016","397.03","395.05","397.03","393.45","-","0.52%"
"Aug 10, 2016","394.99","393.90","396.18","393.87","-","0.36%"
"Aug 09, 2016","393.56","391.97","394.39","391.69","-","0.48%"
"Aug 08, 2016","391.67","387.53","392.06","387.53","-","1.13%"
"Aug 05, 2016","387.28","383.94","387.73","383.91","-","1.09%"
"Aug 04, 2016","383.09","380.50","384.03","380.50","-","0.92%"
"Aug 03, 2016","379.60","382.91","382.91","378.38","-","-0.98%"
"Aug 02, 2016","383.34","385.77","385.77","382.64","-","-0.65%"
"Aug 01, 2016","385.83","382.30","387.05","382.30","-","1.05%"
"Jul 29, 2016","381.82","382.75","383.27","380.15","-","-0.22%"
"Jul 28, 2016","382.68","382.86","383.33","381.83","-","0.17%"
"Jul 27, 2016","382.02","380.82","382.94","380.73","-","0.38%"
"Jul 26, 2016","380.56","379.37","381.61","378.76","-","0.19%"
"Jul 25, 2016","379.82","380.00","381.05","378.97","-","-0.02%"
"Jul 22, 2016","379.89","380.45","380.45","378.99","-","-0.21%"
