"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 13, 2017","33,695.10","33,695.10","33,695.10","33,695.10","-","0.14%"
"Oct 12, 2017","33,649.16","33,649.16","33,649.16","33,649.16","-","0.52%"
"Oct 11, 2017","33,473.47","33,473.47","33,473.47","33,473.47","-","-0.27%"
"Oct 10, 2017","33,564.13","33,564.13","33,564.13","33,564.13","-","0.42%"
"Oct 09, 2017","33,424.03","33,424.03","33,424.03","33,424.03","-","-0.89%"
"Oct 06, 2017","33,724.46","33,724.46","33,724.46","33,724.46","-","0.62%"
"Oct 04, 2017","33,515.03","33,515.03","33,515.03","33,515.03","-","1.06%"
"Oct 03, 2017","33,162.18","33,162.18","33,162.18","33,162.18","-","3.48%"
"Sep 29, 2017","32,046.48","32,046.48","32,046.48","32,046.48","-","0.47%"
"Sep 28, 2017","31,896.06","31,896.06","31,896.06","31,896.06","-","-1.50%"
"Sep 27, 2017","32,382.00","32,382.00","32,382.00","32,382.00","-","0.84%"
"Sep 26, 2017","32,111.78","32,111.78","32,111.78","32,111.78","-","0.46%"
"Sep 25, 2017","31,966.25","31,966.25","31,966.25","31,966.25","-","-2.35%"
"Sep 22, 2017","32,735.63","32,735.63","32,735.63","32,735.63","-","-1.05%"
"Sep 21, 2017","33,082.53","33,082.53","33,082.53","33,082.53","-","0.18%"
"Sep 20, 2017","33,023.03","33,023.03","33,023.03","33,023.03","-","0.64%"
"Sep 19, 2017","32,814.40","32,814.40","32,814.40","32,814.40","-","-0.27%"
"Sep 18, 2017","32,904.07","32,904.07","32,904.07","32,904.07","-","1.73%"
"Sep 15, 2017","32,345.00","32,345.00","32,345.00","32,345.00","-","0.20%"
"Sep 14, 2017","32,280.84","32,280.84","32,280.84","32,280.84","-","-0.40%"
"Sep 13, 2017","32,411.71","32,411.71","32,411.71","32,411.71","-","-0.41%"
"Sep 12, 2017","32,545.39","32,545.39","32,545.39","32,545.39","-","0.19%"
"Sep 11, 2017","32,482.86","32,482.86","32,482.86","32,482.86","-","1.14%"
"Sep 08, 2017","32,118.25","32,118.25","32,118.25","32,118.25","-","0.33%"
"Sep 07, 2017","32,013.79","32,013.79","32,013.79","32,013.79","-","0.24%"
"Sep 06, 2017","31,936.78","31,936.78","31,936.78","31,936.78","-","-0.32%"
"Sep 05, 2017","32,040.67","32,040.67","32,040.67","32,040.67","-","0.16%"
"Sep 04, 2017","31,990.75","31,990.75","31,990.75","31,990.75","-","-0.90%"
"Sep 01, 2017","32,281.36","32,281.36","32,281.36","32,281.36","-","-0.16%"
"Aug 31, 2017","32,333.25","32,333.25","32,333.25","32,333.25","-","-0.47%"
"Aug 30, 2017","32,485.22","32,485.22","32,485.22","32,485.22","-","0.72%"
"Aug 29, 2017","32,252.68","32,252.68","32,252.68","32,252.68","-","-0.26%"
"Aug 28, 2017","32,337.58","32,337.58","32,337.58","32,337.58","-","0.28%"
"Aug 25, 2017","32,248.47","32,248.47","32,248.47","32,248.47","-","1.66%"
"Aug 24, 2017","31,720.49","31,720.49","31,720.49","31,720.49","-","0.93%"
"Aug 23, 2017","31,428.50","31,428.50","31,428.50","31,428.50","-","0.01%"
"Aug 22, 2017","31,426.10","31,426.10","31,426.10","31,426.10","-","1.31%"
"Aug 21, 2017","31,019.33","31,019.33","31,019.33","31,019.33","-","1.03%"
"Aug 18, 2017","30,703.50","30,703.50","30,703.50","30,703.50","-","-1.04%"
"Aug 17, 2017","31,025.39","31,025.39","31,025.39","31,025.39","-","0.03%"
"Aug 16, 2017","31,015.11","31,015.11","31,015.11","31,015.11","-","0.80%"
"Aug 15, 2017","30,769.02","30,769.02","30,769.02","30,769.02","-","-0.23%"
"Aug 14, 2017","30,841.19","30,841.19","30,841.19","30,841.19","-","1.31%"
"Aug 11, 2017","30,442.70","30,442.70","30,442.70","30,442.70","-","-2.10%"
"Aug 10, 2017","31,095.83","31,095.83","31,095.83","31,095.83","-","-1.27%"
"Aug 09, 2017","31,495.98","31,495.98","31,495.98","31,495.98","-","-0.59%"
"Aug 08, 2017","31,683.93","31,683.93","31,683.93","31,683.93","-","0.65%"
"Aug 07, 2017","31,479.09","31,479.09","31,479.09","31,479.09","-","0.48%"
"Aug 04, 2017","31,329.92","31,329.92","31,329.92","31,329.92","-","0.05%"
"Aug 03, 2017","31,315.13","31,315.13","31,315.13","31,315.13","-","-0.50%"
"Aug 02, 2017","31,473.28","31,473.28","31,473.28","31,473.28","-","0.09%"
"Aug 01, 2017","31,444.91","31,444.91","31,444.91","31,444.91","-","0.91%"
